,configuration_specification,evaluation,flow_id,strategy_name,task_id
0,8,0.875,8654,greedy__8,9981
0,8,0.8493124164325353,8654,greedy__8,146195
0,8,0.9954364214479133,8654,greedy__8,14970
0,8,0.7100000000000001,8654,greedy__8,125921
0,8,0.9735867706381482,8654,greedy__8,34537
0,8,0.881125131440589,8654,greedy__8,3954
0,8,0.7895000000000001,8654,greedy__8,22
0,8,0.994075630252101,8654,greedy__8,3549
0,8,0.9634846461949266,8654,greedy__8,9983
0,8,0.9804999999999999,8654,greedy__8,20
0,8,0.8507265154132597,8654,greedy__8,3896
0,8,0.9873665480427045,8654,greedy__8,28
0,8,0.8701525965343775,8654,greedy__8,7592
0,8,0.8024560283687941,8654,greedy__8,14966
0,8,0.9719999999999999,8654,greedy__8,3543
0,8,0.6055818994716163,8654,greedy__8,9970
0,8,0.725344212136665,8654,greedy__8,146606
0,8,0.977,8654,greedy__8,12
0,8,0.9211336797354749,8654,greedy__8,3902
0,8,0.9127826342136925,8654,greedy__8,219
0,8,0.851108102008576,8654,greedy__8,3917
0,8,0.9599378881987579,8654,greedy__8,15
0,8,0.9736528822055138,8654,greedy__8,9946
0,8,0.9564591627659043,8654,greedy__8,3891
0,8,0.7035,8654,greedy__8,18
0,8,1.0,8654,greedy__8,9968
0,8,0.8350000000000002,8636,random_search__64,9954
0,8,0.7473684210526316,8636,random_search__64,37
0,8,0.8681159420289856,8636,random_search__64,125923
0,8,0.9148148148148149,8636,random_search__64,9980
0,8,0.584,8636,random_search__64,125920
0,8,0.6268749999999998,8636,random_search__64,9955
0,8,0.7659803921568626,8636,random_search__64,53
0,8,0.8388888888888889,8636,random_search__64,14968
0,8,0.8274174528301886,8636,random_search__64,9956
0,8,0.9832201908858718,8636,random_search__64,21
0,8,0.8333091436865022,8636,random_search__64,3913
0,8,1.0,8636,random_search__64,24
0,8,0.8559838274932614,8636,random_search__64,9957
0,8,1.0,8636,random_search__64,14967
0,8,0.9491666666666667,8636,random_search__64,9964
0,8,1.0,8636,random_search__64,9979
0,8,0.8791893526920751,8636,random_search__64,9950
0,8,0.9574045081580683,8636,random_search__64,43
0,8,0.96505,8636,random_search__64,6
0,8,0.9959326018808777,8636,random_search__64,3
0,8,0.9371057118499575,8636,random_search__64,41
0,8,0.9040194572452638,8636,random_search__64,11
0,8,1.0,8636,random_search__64,49
0,8,0.8375,8636,random_search__64,14
0,8,0.942650043796516,8636,random_search__64,14964
0,8,0.9139522146915862,8636,random_search__64,9952
0,8,0.9891995159059475,8636,random_search__64,3485
0,8,1.0,8636,random_search__64,3492
0,8,1.0,8636,random_search__64,9967
0,8,0.9762092563586184,8636,random_search__64,34536
0,8,0.997801189636052,8636,random_search__64,9960
0,8,0.9490677896002888,8636,random_search__64,34539
0,8,0.9874458874458876,8636,random_search__64,36
0,8,1.0,8636,random_search__64,3493
0,8,0.7549999999999999,8636,random_search__64,31
0,8,0.6881421023918224,8636,random_search__64,14969
0,8,0.985,8636,random_search__64,3512
0,8,0.9878181818181819,8636,random_search__64,125922
0,8,1.0,8636,random_search__64,3567
0,8,0.6630136986301369,8636,random_search__64,2079
0,8,0.9849156443029962,8636,random_search__64,9914
0,8,0.9873376623376624,8636,random_search__64,3494
0,8,0.8315384615384614,8636,random_search__64,9976
0,8,0.22966772151898734,8636,random_search__64,3560
0,8,0.7808108108108107,8636,random_search__64,10101
0,8,0.9945814512392864,8636,random_search__64,3889
0,8,0.8473999999999998,8636,random_search__64,58
0,8,0.5566878102592387,8636,random_search__64,23
0,8,0.6931738366988587,8636,random_search__64,3561
0,8,0.989922529577702,8636,random_search__64,3021
0,8,0.855072463768116,8636,random_search__64,29
0,8,0.9384348448538795,8636,random_search__64,9978
0,8,0.6145756447696372,8636,random_search__64,9985
0,8,0.8669124586901166,8636,random_search__64,146607
0,8,0.9205287713841368,8636,random_search__64,2074
0,8,0.9992753623188406,8636,random_search__64,10093
0,8,0.9757575757575758,8636,random_search__64,3022
0,8,0.958934169278997,8636,random_search__64,45
0,8,0.7049678550555231,8636,random_search__64,9971
0,8,1.0,8636,random_search__64,34538
0,8,0.905841499803218,8636,random_search__64,14965
0,8,0.8912420382165607,8636,random_search__64,3903
0,8,0.9556764205638804,8636,random_search__64,3899
0,8,0.9323505323505324,8636,random_search__64,3918
0,8,0.9669999999999999,8636,random_search__64,16
0,8,0.8131359551396315,8636,random_search__64,3904
0,8,0.9883541185806413,8636,random_search__64,3510
0,8,0.9944512366614278,8636,random_search__64,32
0,8,0.8787037037037038,8636,random_search__64,9981
0,8,0.8451233391137587,8636,random_search__64,146195
0,8,0.694,8636,random_search__64,125921
0,8,0.9730441115102322,8636,random_search__64,34537
0,8,0.8770241850683492,8636,random_search__64,3954
0,8,0.784,8636,random_search__64,22
0,8,0.9928711484593837,8636,random_search__64,3549
0,8,0.9564753004005342,8636,random_search__64,9983
0,8,0.9770000000000001,8636,random_search__64,20
0,8,0.8559843947944259,8636,random_search__64,3896
0,8,0.985409252669039,8636,random_search__64,28
0,8,0.8738994582188031,8636,random_search__64,7592
0,8,0.8021851063829788,8636,random_search__64,14966
0,8,0.9840000000000002,8636,random_search__64,3543
0,8,0.6245224224359843,8636,random_search__64,9970
0,8,0.977,8636,random_search__64,12
0,8,0.9197590930562116,8636,random_search__64,3902
0,8,0.9358889618501399,8636,random_search__64,219
0,8,0.8525321597833446,8636,random_search__64,3917
0,8,0.967080745341615,8636,random_search__64,15
0,8,0.9683897243107771,8636,random_search__64,9946
0,8,0.960779430627509,8636,random_search__64,3891
0,8,0.7089999999999999,8636,random_search__64,18
0,8,1.0,8636,random_search__64,9968
0,8,0.8350000000000002,8636,random_search__32,9954
0,8,0.7590909090909091,8636,random_search__32,37
0,8,0.8681159420289857,8636,random_search__32,125923
0,8,0.912962962962963,8636,random_search__32,9980
0,8,0.602,8636,random_search__32,125920
0,8,0.6268749999999998,8636,random_search__32,9955
0,8,0.7683053221288516,8636,random_search__32,53
0,8,0.837037037037037,8636,random_search__32,14968
0,8,0.8199135220125786,8636,random_search__32,9956
0,8,0.9820574001881972,8636,random_search__32,21
0,8,0.8391146589259796,8636,random_search__32,3913
0,8,1.0,8636,random_search__32,24
0,8,0.859748427672956,8636,random_search__32,9957
0,8,1.0,8636,random_search__32,14967
0,8,0.9441470125786164,8636,random_search__32,9964
0,8,1.0,8636,random_search__32,9979
0,8,0.8791893526920751,8636,random_search__32,9950
0,8,0.9587088559841556,8636,random_search__32,43
0,8,0.9642999999999999,8636,random_search__32,6
0,8,0.9959326018808777,8636,random_search__32,3
0,8,0.9267902813299234,8636,random_search__32,41
0,8,0.9040194572452638,8636,random_search__32,11
0,8,1.0,8636,random_search__32,49
0,8,0.8375,8636,random_search__32,14
0,8,0.942650043796516,8636,random_search__32,14964
0,8,0.9154309577599781,8636,random_search__32,9952
0,8,0.9891995159059475,8636,random_search__32,3485
0,8,1.0,8636,random_search__32,3492
0,8,1.0,8636,random_search__32,9967
0,8,0.9752946222122771,8636,random_search__32,34536
0,8,0.9972517390866015,8636,random_search__32,9960
0,8,0.9481523181324828,8636,random_search__32,34539
0,8,0.9874458874458876,8636,random_search__32,36
0,8,1.0,8636,random_search__32,3493
0,8,0.748,8636,random_search__32,31
0,8,0.6904711656391388,8636,random_search__32,14969
0,8,0.9866666666666666,8636,random_search__32,3512
0,8,0.9883636363636364,8636,random_search__32,125922
0,8,1.0,8636,random_search__32,3567
0,8,0.6629951869677897,8636,random_search__32,2079
0,8,0.9836759748815085,8636,random_search__32,9914
0,8,0.9818831168831169,8636,random_search__32,3494
0,8,0.8365384615384615,8636,random_search__32,9976
0,8,0.2159018987341772,8636,random_search__32,3560
0,8,0.7794774774774773,8636,random_search__32,10101
0,8,0.9950676106092194,8636,random_search__32,3889
0,8,0.8459999999999999,8636,random_search__32,58
0,8,0.5566832138260709,8636,random_search__32,23
0,8,0.6961589113257244,8636,random_search__32,3561
0,8,0.9904537352813214,8636,random_search__32,3021
0,8,0.8594202898550725,8636,random_search__32,29
0,8,0.93883165790047,8636,random_search__32,9978
0,8,0.6116350031556539,8636,random_search__32,9985
0,8,0.8672708816291849,8636,random_search__32,146607
0,8,0.9160186625194401,8636,random_search__32,2074
0,8,0.9992753623188406,8636,random_search__32,10093
0,8,0.9595959595959597,8636,random_search__32,3022
0,8,0.958934169278997,8636,random_search__32,45
0,8,0.696405610753945,8636,random_search__32,9971
0,8,1.0,8636,random_search__32,34538
0,8,0.906858973813393,8636,random_search__32,14965
0,8,0.8931732810713704,8636,random_search__32,3903
0,8,0.9546470264476696,8636,random_search__32,3899
0,8,0.9323505323505323,8636,random_search__32,3918
0,8,0.9664999999999999,8636,random_search__32,16
0,8,0.8141460561497326,8636,random_search__32,3904
0,8,0.9835352442870782,8636,random_search__32,3510
0,8,0.9943603275705188,8636,random_search__32,32
0,8,0.8842592592592593,8636,random_search__32,9981
0,8,0.833829032197276,8636,random_search__32,146195
0,8,0.7,8636,random_search__32,125921
0,8,0.973405775163035,8636,random_search__32,34537
0,8,0.8769716088328077,8636,random_search__32,3954
0,8,0.7865,8636,random_search__32,22
0,8,0.9940616246498599,8636,random_search__32,3549
0,8,0.9560080106809078,8636,random_search__32,9983
0,8,0.9755,8636,random_search__32,20
0,8,0.8553265000575838,8636,random_search__32,3896
0,8,0.9843416370106761,8636,random_search__32,28
0,8,0.8727118986484392,8636,random_search__32,7592
0,8,0.8005858156028369,8636,random_search__32,14966
0,8,0.9840000000000002,8636,random_search__32,3543
0,8,0.6245224224359843,8636,random_search__32,9970
0,8,0.977,8636,random_search__32,12
0,8,0.9115399149740199,8636,random_search__32,3902
0,8,0.9349399439732915,8636,random_search__32,219
0,8,0.84968855788761,8636,random_search__32,3917
0,8,0.967080745341615,8636,random_search__32,15
0,8,0.9736528822055138,8636,random_search__32,9946
0,8,0.9584739551231862,8636,random_search__32,3891
0,8,0.7055,8636,random_search__32,18
0,8,1.0,8636,random_search__32,9968
0,8,0.8081249999999999,8654,greedy__4,9954
0,8,0.7564764183185236,8654,greedy__4,37
0,8,0.8666666666666668,8654,greedy__4,125923
0,8,0.9055555555555557,8654,greedy__4,9980
0,8,0.6,8654,greedy__4,125920
0,8,0.58875,8654,greedy__4,9955
0,8,0.7742577030812324,8654,greedy__4,53
0,8,0.8314814814814815,8654,greedy__4,14968
0,8,0.8048860062893081,8654,greedy__4,9956
0,8,0.9855289689474391,8654,greedy__4,21
0,8,0.8409651669085632,8654,greedy__4,3913
0,8,1.0,8654,greedy__4,24
0,8,0.8607097933513028,8654,greedy__4,9957
0,8,1.0,8654,greedy__4,14967
0,8,0.9472838050314467,8654,greedy__4,9964
0,8,1.0,8654,greedy__4,9979
0,8,0.8528735632183908,8654,greedy__4,9950
0,8,0.9543624445911533,8654,greedy__4,43
0,8,0.9564999999999999,8654,greedy__4,6
0,8,0.9956181426332289,8654,greedy__4,3
0,8,0.9356564364876385,8654,greedy__4,41
0,8,0.8560163850486431,8654,greedy__4,11
0,8,0.9979166666666666,8654,greedy__4,49
0,8,0.841,8654,greedy__4,14
0,8,0.896454398914383,8654,greedy__4,14964
0,8,0.9089587184226738,8654,greedy__4,9952
0,8,0.9883679114799447,8654,greedy__4,3485
0,8,0.9638636363636364,8654,greedy__4,3492
0,8,1.0,8654,greedy__4,9967
0,8,0.9774306332512868,8654,greedy__4,34536
0,8,0.92648,8654,greedy__4,3946
0,8,0.9963353160600867,8654,greedy__4,9960
0,8,0.9440630073144567,8654,greedy__4,34539
0,8,0.9870129870129869,8654,greedy__4,36
0,8,0.9933333333333334,8654,greedy__4,3493
0,8,0.76,8654,greedy__4,31
0,8,0.6709218832679079,8654,greedy__4,14969
0,8,0.9683333333333332,8654,greedy__4,3512
0,8,0.9883636363636364,8654,greedy__4,125922
0,8,1.0,8654,greedy__4,3567
0,8,0.6696964087375046,8654,greedy__4,2079
0,8,0.985122255873244,8654,greedy__4,9914
0,8,0.9873376623376624,8654,greedy__4,3494
0,8,0.8365384615384615,8654,greedy__4,9976
0,8,0.24841772151898733,8654,greedy__4,3560
0,8,0.7847747747747746,8654,greedy__4,10101
0,8,0.9951371515713072,8654,greedy__4,3889
0,8,0.9509399999999999,8654,greedy__4,3948
0,8,0.8533999999999999,8654,greedy__4,58
0,8,0.5485842985842987,8654,greedy__4,23
0,8,0.9745248208465107,8654,greedy__4,9977
0,8,0.6932835820895522,8654,greedy__4,3561
0,8,0.9888615216201423,8654,greedy__4,3021
0,8,0.9563959382508805,8654,greedy__4,3481
0,8,0.8652173913043478,8654,greedy__4,29
0,8,0.9423827456350565,8654,greedy__4,9978
0,8,0.6057545222125948,8654,greedy__4,9985
0,8,0.8688213388536739,8654,greedy__4,146607
0,8,0.922706065318818,8654,greedy__4,2074
0,8,0.9992753623188406,8654,greedy__4,10093
0,8,0.9747474747474747,8654,greedy__4,3022
0,8,0.961755485893417,8654,greedy__4,45
0,8,0.6931034482758621,8654,greedy__4,9971
0,8,1.0,8654,greedy__4,34538
0,8,0.9952552120776419,8654,greedy__4,9986
0,8,0.9063060330478017,8654,greedy__4,14965
0,8,0.8899722358321085,8654,greedy__4,3903
0,8,0.958957239278783,8654,greedy__4,3899
0,8,0.9269615069615071,8654,greedy__4,3918
0,8,0.97,8654,greedy__4,16
0,8,0.8152487441257495,8654,greedy__4,3904
0,8,0.9861451825355585,8654,greedy__4,3510
0,8,0.9945419803126809,8654,greedy__4,32
0,8,0.8703703703703702,8654,greedy__4,9981
0,8,0.8493124164325353,8654,greedy__4,146195
0,8,0.9952422466906319,8654,greedy__4,14970
0,8,0.6900000000000001,8654,greedy__4,125921
0,8,0.9724,8654,greedy__4,3573
0,8,0.9735867706381482,8654,greedy__4,34537
0,8,0.8779705573080967,8654,greedy__4,3954
0,8,0.785,8654,greedy__4,22
0,8,0.9892997198879552,8654,greedy__4,3549
0,8,0.958878504672897,8654,greedy__4,9983
0,8,0.9800000000000001,8654,greedy__4,20
0,8,0.853577392606242,8654,greedy__4,3896
0,8,0.9873665480427045,8654,greedy__4,28
0,8,0.8699274509458746,8654,greedy__4,7592
0,8,0.797922695035461,8654,greedy__4,14966
0,8,0.9719999999999999,8654,greedy__4,3543
0,8,0.6055818994716163,8654,greedy__4,9970
0,8,0.725344212136665,8654,greedy__4,146606
0,8,0.9765,8654,greedy__4,12
0,8,0.9012517713745867,8654,greedy__4,3902
0,8,0.9127826342136925,8654,greedy__4,219
0,8,0.851582035657865,8654,greedy__4,3917
0,8,0.9656521739130437,8654,greedy__4,15
0,8,0.9701441102756894,8654,greedy__4,9946
0,8,0.9518448801452581,8654,greedy__4,3891
0,8,0.7035,8654,greedy__4,18
0,8,1.0,8654,greedy__4,9968
0,8,0.828125,8654,greedy__32,9954
0,8,0.7395078605604921,8654,greedy__32,37
0,8,0.8652173913043478,8654,greedy__32,125923
0,8,0.9148148148148149,8654,greedy__32,9980
0,8,0.5880000000000001,8654,greedy__32,125920
0,8,0.6431250000000001,8654,greedy__32,9955
0,8,0.768221288515406,8654,greedy__32,53
0,8,0.8351851851851851,8654,greedy__32,14968
0,8,0.8098860062893081,8654,greedy__32,9956
0,8,0.9849509342653582,8654,greedy__32,21
0,8,0.84111030478955,8654,greedy__32,3913
0,8,1.0,8654,greedy__32,24
0,8,0.8682659478885894,8654,greedy__32,9957
0,8,1.0,8654,greedy__32,14967
0,8,0.9523113207547169,8654,greedy__32,9964
0,8,1.0,8654,greedy__32,9979
0,8,0.8791288566243194,8654,greedy__32,9950
0,8,0.9541450532868057,8654,greedy__32,43
0,8,0.9686,8654,greedy__32,6
0,8,0.9949931426332288,8654,greedy__32,3
0,8,0.9385976129582267,8654,greedy__32,41
0,8,0.9215821812596005,8654,greedy__32,11
0,8,1.0,8654,greedy__32,49
0,8,0.8380000000000001,8654,greedy__32,14
0,8,0.9447032091250088,8654,greedy__32,14964
0,8,0.9204306154583419,8654,greedy__32,9952
0,8,0.9887845781466114,8654,greedy__32,3485
0,8,0.9820779220779221,8654,greedy__32,3492
0,8,1.0,8654,greedy__32,9967
0,8,0.9752955545610501,8654,greedy__32,34536
0,8,0.9266199999999998,8654,greedy__32,3946
0,8,0.9974352253251336,8654,greedy__32,9960
0,8,0.9514480806211048,8654,greedy__32,34539
0,8,0.9857142857142855,8654,greedy__32,36
0,8,1.0,8654,greedy__32,3493
0,8,0.7350000000000001,8654,greedy__32,31
0,8,0.6954318078338234,8654,greedy__32,14969
0,8,0.985,8654,greedy__32,3512
0,8,0.9887272727272729,8654,greedy__32,125922
0,8,1.0,8654,greedy__32,3567
0,8,0.6602184376156979,8654,greedy__32,2079
0,8,0.9853288674434921,8654,greedy__32,9914
0,8,0.9891558441558441,8654,greedy__32,3494
0,8,0.8369230769230768,8654,greedy__32,9976
0,8,0.2271360759493671,8654,greedy__32,3560
0,8,0.7888288288288287,8654,greedy__32,10101
0,8,0.9946506061308007,8654,greedy__32,3889
0,8,0.9512400000000001,8654,greedy__32,3948
0,8,0.8596,8654,greedy__32,58
0,8,0.5553134767420481,8654,greedy__32,23
0,8,0.9746119372351171,8654,greedy__32,9977
0,8,0.693371378402107,8654,greedy__32,3561
0,8,0.9917792935034315,8654,greedy__32,3021
0,8,0.8608695652173914,8654,greedy__32,29
0,8,0.9372444057141079,8654,greedy__32,9978
0,8,0.6227509279762096,8654,greedy__32,9985
0,8,0.8688220517075702,8654,greedy__32,146607
0,8,0.9239502332814931,8654,greedy__32,2074
0,8,1.0,8654,greedy__32,10093
0,8,0.9818181818181817,8654,greedy__32,3022
0,8,0.9636363636363636,8654,greedy__32,45
0,8,0.7206312098188193,8654,greedy__32,9971
0,8,1.0,8654,greedy__32,34538
0,8,0.9951833213515456,8654,greedy__32,9986
0,8,0.9068811025964536,8654,greedy__32,14965
0,8,0.8899763187979749,8654,greedy__32,3903
0,8,0.9582492644228979,8654,greedy__32,3899
0,8,0.9341769041769041,8654,greedy__32,3918
0,8,0.9719999999999999,8654,greedy__32,16
0,8,0.8145138720088587,8654,greedy__32,3904
0,8,0.9893580339411809,8654,greedy__32,3510
0,8,0.9953606584498305,8654,greedy__32,32
0,8,0.8703703703703705,8654,greedy__32,9981
0,8,0.8585342502253666,8654,greedy__32,146195
0,8,0.708,8654,greedy__32,125921
0,8,0.9738578547290386,8654,greedy__32,34537
0,8,0.8820189274447952,8654,greedy__32,3954
0,8,0.7925000000000001,8654,greedy__32,22
0,8,0.9940616246498599,8654,greedy__32,3549
0,8,0.9688251001335114,8654,greedy__32,9983
0,8,0.9800000000000001,8654,greedy__32,20
0,8,0.8496295443203193,8654,greedy__32,3896
0,8,0.9870106761565836,8654,greedy__32,28
0,8,0.8743088706087683,8654,greedy__32,7592
0,8,0.8048510638297872,8654,greedy__32,14966
0,8,0.9880000000000001,8654,greedy__32,3543
0,8,0.615458609944452,8654,greedy__32,9970
0,8,0.725344212136665,8654,greedy__32,146606
0,8,0.978,8654,greedy__32,12
0,8,0.9143032593292395,8654,greedy__32,3902
0,8,0.9447388423341566,8654,greedy__32,219
0,8,0.8501624915368993,8654,greedy__32,3917
0,8,0.9599378881987578,8654,greedy__32,15
0,8,0.9754385964912281,8654,greedy__32,9946
0,8,0.9584722893171861,8654,greedy__32,3891
0,8,0.7040000000000001,8654,greedy__32,18
0,8,1.0,8654,greedy__32,9968
0,8,0.7881250000000002,8636,random_search__2,9954
0,8,0.7356459330143542,8636,random_search__2,37
0,8,0.8507246376811594,8636,random_search__2,125923
